"SNOHandle_","SNOHandle_Id","PRTransform_","PRTransform_Quaternion_","PRTransform_Quaternion_W","PRTransform_Quaternion_Vector3D_","PRTransform_Quaternion_Vector3D_X","PRTransform_Quaternion_Vector3D_Y","PRTransform_Quaternion_Vector3D_Z","PRTransform_Vector3D_","PRTransform_Vector3D_X","PRTransform_Vector3D_Y","PRTransform_Vector3D_Z","SceneSpecification_","SceneSpecification_CellZ","SceneSpecification_Cell_","SceneSpecification_Cell_X","SceneSpecification_Cell_Y","SceneSpecification_SNOLevelAreas_0","SceneSpecification_SNOLevelAreas_1","SceneSpecification_SNOLevelAreas_2","SceneSpecification_SNOLevelAreas_3","SceneSpecification_SNOPrevWorld","SceneSpecification_Unknown1","SceneSpecification_SNOPrevLevelArea","SceneSpecification_SNONextWorld","SceneSpecification_Unknown2","SceneSpecification_SNONextLevelArea","SceneSpecification_SNOMusic","SceneSpecification_SNOCombatMusic","SceneSpecification_SNOAmbient","SceneSpecification_SNOReverb","SceneSpecification_SNOWeather","SceneSpecification_SNOPresetWorld","SceneSpecification_Unknown3","SceneSpecification_Unknown4","SceneSpecification_Unknown5","SceneSpecification_ClusterID","SceneSpecification_SceneCachedValues_","SceneSpecification_SceneCachedValues_Unknown1","SceneSpecification_SceneCachedValues_Unknown2","SceneSpecification_SceneCachedValues_Unknown3","SceneSpecification_SceneCachedValues_AABB1_","SceneSpecification_SceneCachedValues_AABB1_Min_","SceneSpecification_SceneCachedValues_AABB1_Min_X","SceneSpecification_SceneCachedValues_AABB1_Min_Y","SceneSpecification_SceneCachedValues_AABB1_Min_Z","SceneSpecification_SceneCachedValues_AABB1_Max_","SceneSpecification_SceneCachedValues_AABB1_Max_X","SceneSpecification_SceneCachedValues_AABB1_Max_Y","SceneSpecification_SceneCachedValues_AABB1_Max_Z","SceneSpecification_SceneCachedValues_AABB2_","SceneSpecification_SceneCachedValues_AABB2_Min_","SceneSpecification_SceneCachedValues_AABB2_Min_X","SceneSpecification_SceneCachedValues_AABB2_Min_Y","SceneSpecification_SceneCachedValues_AABB2_Min_Z","SceneSpecification_SceneCachedValues_AABB2_Max_","SceneSpecification_SceneCachedValues_AABB2_Max_X","SceneSpecification_SceneCachedValues_AABB2_Max_Y","SceneSpecification_SceneCachedValues_AABB2_Max_Z","SceneSpecification_SceneCachedValues_Unknown4_0","SceneSpecification_SceneCachedValues_Unknown4_1","SceneSpecification_SceneCachedValues_Unknown4_2","SceneSpecification_SceneCachedValues_Unknown4_3","SceneSpecification_SceneCachedValues_Unknown5","Id"
"True","33342","True","True","1","True","0","0","0","True","3360","1920","0","True","0","True","0","0","19947","-1","-1","-1","-1","0","-1","-1","0","-1","-1","-1","160591","-1","78368","-1","-1","-1","0","23","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","74"
"True","1904","True","True","1","True","0","0","0","True","3120","1920","0","True","0","True","0","0","19947","-1","-1","-1","-1","0","-1","-1","0","-1","-1","-1","-1","-1","78368","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","75"
"True","74536","True","True","1","True","0","0","0","True","1560","2880","0","True","0","True","0","0","19943","1199","-1","-1","-1","0","-1","-1","0","-1","144269","-1","167050","-1","50545","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","76"
"True","74533","True","True","1","True","0","0","0","True","1320","2880","0","True","0","True","0","0","19943","1199","-1","-1","-1","0","-1","-1","0","-1","144269","-1","167050","-1","50545","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","77"
"True","74527","True","True","1","True","0","0","0","True","1560","2640","0","True","0","True","0","0","19943","-1","-1","-1","-1","0","-1","-1","0","-1","144269","-1","167050","-1","50545","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","78"
"True","74524","True","True","1","True","0","0","0","True","1320","2640","0","True","0","True","0","0","19943","-1","-1","-1","-1","0","-1","-1","0","-1","144269","-1","167050","-1","50545","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","79"
"True","33343","True","True","1","True","0","0","0","True","3600","1920","0","True","0","True","0","0","19947","-1","-1","-1","-1","0","-1","-1","0","-1","-1","-1","-1","-1","78368","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","80"
"True","74620","True","True","1","True","0","0","0","True","2520","1080","0","True","0","True","0","0","19952","72712","-1","-1","-1","0","-1","-1","0","-1","144267","-1","162553","-1","73997","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","81"
"True","74617","True","True","1","True","0","0","0","True","2640","1080","0","True","0","True","0","0","19952","72712","-1","-1","-1","0","-1","-1","0","-1","144267","-1","162553","-1","73997","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","82"
"True","74621","True","True","1","True","0","0","0","True","2760","1080","0","True","0","True","0","0","19954","72712","-1","-1","-1","0","-1","-1","0","-1","144267","-1","162553","-1","73997","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","83"
"True","74612","True","True","1","True","0","0","0","True","2880","1080","0","True","0","True","0","0","19954","72712","-1","-1","-1","0","-1","-1","0","-1","141670","-1","162552","-1","73997","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","84"
"True","74619","True","True","1","True","0","0","0","True","2520","1200","0","True","0","True","0","0","72712","19954","-1","-1","-1","0","-1","-1","0","-1","144267","-1","162553","-1","73997","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","85"
"True","74616","True","True","1","True","0","0","0","True","2640","1200","-0.00006103516","True","0","True","0","0","72712","-1","-1","-1","-1","0","-1","-1","0","-1","144267","-1","162553","-1","73997","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","86"
"True","74614","True","True","1","True","0","0","0","True","2760","1200","0","True","0","True","0","0","19954","72712","-1","-1","-1","0","-1","-1","0","-1","144267","-1","162553","-1","73997","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","87"
"True","74611","True","True","1","True","0","0","0","True","2880","1200","0","True","0","True","0","0","19954","72712","-1","-1","-1","0","-1","-1","0","-1","144267","-1","162553","-1","73997","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","88"
"True","74618","True","True","1","True","0","0","0","True","2520","1320","0","True","0","True","0","0","19954","72712","-1","-1","-1","0","-1","-1","0","-1","144267","-1","162553","-1","73997","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","89"
"True","74615","True","True","1","True","0","0","0","True","2640","1320","0","True","0","True","0","0","19954","72712","-1","-1","-1","0","-1","-1","0","-1","144267","-1","162553","-1","73997","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","90"
"True","74613","True","True","1","True","0","0","0","True","2760","1320","0","True","0","True","0","0","19954","72712","-1","-1","-1","0","-1","-1","0","-1","144267","-1","162553","-1","73997","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","91"
"True","74610","True","True","1","True","0","0","0","True","2880","1320","0","True","0","True","0","0","19954","72712","-1","-1","-1","0","-1","-1","0","-1","141670","-1","162552","-1","73997","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","92"
"True","76186","True","True","1","True","0","0","0","True","2880","3600","0","True","0","True","0","0","19940","134920","-1","-1","-1","0","-1","-1","0","-1","144268","-1","167050","-1","50545","-1","-1","-1","0","4","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","93"
"True","76186","True","True","1","True","0","0","0","True","2760","3840","0.00003051758","True","0","True","0","0","19940","134920","-1","-1","-1","0","-1","-1","0","-1","144268","-1","167050","-1","50545","-1","-1","-1","0","4","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","94"
"True","75789","True","True","1","True","0","0","0","True","3000","3840","0.00006103516","True","0","True","0","0","19940","-1","-1","-1","-1","0","-1","-1","0","-1","144268","-1","167050","-1","50545","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","95"
"True","33337","True","True","1","True","0","0","0","True","3360","1680","0","True","0","True","0","0","19954","-1","-1","-1","-1","0","-1","-1","0","-1","141670","-1","162552","-1","63337","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","96"
"True","74220","True","True","1","True","0","0","0","True","3480","1320","0","True","0","True","0","0","19954","-1","-1","-1","-1","0","-1","-1","0","-1","141670","-1","162552","-1","63337","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","97"
"True","77286","True","True","1","True","0","0","0","True","1800","3120","0","True","0","True","0","0","1199","-1","-1","-1","-1","0","-1","-1","0","-1","144268","-1","167050","-1","50545","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","98"
"True","77283","True","True","1","True","0","0","0","True","1920","3120","0","True","0","True","0","0","19941","-1","-1","-1","-1","0","-1","-1","0","-1","144268","-1","167050","-1","50545","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","99"
"True","77285","True","True","1","True","0","0","0","True","1800","3240","0","True","0","True","0","0","19941","1199","-1","-1","-1","0","-1","-1","0","-1","144268","-1","167050","-1","50545","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","100"
"True","77282","True","True","1","True","0","0","0","True","1920","3240","0","True","0","True","0","0","19941","-1","-1","-1","-1","0","-1","-1","0","-1","144268","-1","167050","-1","50545","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","101"
"True","77290","True","True","1","True","0","0","0","True","1800","3360","0","True","0","True","0","0","19941","1199","-1","-1","-1","0","-1","-1","0","-1","144268","-1","167050","-1","50545","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","102"
"True","77281","True","True","1","True","0","0","0","True","1920","3360","0","True","0","True","0","0","19941","-1","-1","-1","-1","0","-1","-1","0","-1","144268","-1","167050","-1","50545","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","103"
"True","76186","True","True","1","True","0","0","0","True","2760","3360","-0.00006103516","True","0","True","0","0","19940","134920","-1","-1","-1","0","-1","-1","0","-1","144268","-1","167050","-1","50545","-1","-1","-1","0","4","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","104"
"True","33336","True","True","1","True","0","0","0","True","3120","1680","0","True","0","True","0","0","19954","-1","-1","-1","-1","0","-1","-1","0","-1","141670","-1","162552","-1","63337","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","105"
"True","33476","True","True","1","True","0","0","0","True","1980","-360","-0.00006103516","True","0","True","0","0","19952","179212","-1","-1","-1","0","-1","-1","0","-1","141670","-1","161928","-1","50551","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","106"
"True","78211","True","True","1","True","0","0","0","True","1980","-120","0","True","0","True","0","0","19952","-1","-1","-1","-1","0","-1","-1","0","-1","141670","-1","161928","-1","50551","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","107"
"True","78212","True","True","1","True","0","0","0","True","1980","120","0","True","0","True","0","0","19952","218454","-1","-1","-1","0","-1","-1","0","-1","141670","-1","161928","-1","50551","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","108"
"True","79023","True","True","1","True","0","0","0","True","3000","1200","0.00006103516","True","0","True","0","0","19954","-1","-1","-1","-1","-1","-1","-1","-1","-1","141670","-1","162552","-1","63337","-1","-1","-1","0","9","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","109"
"True","79023","True","True","1","True","0","0","0","True","3000","1320","0","True","0","True","0","0","19954","-1","-1","-1","-1","-1","-1","-1","-1","-1","141670","-1","162552","-1","63337","-1","-1","-1","0","10","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","110"
"True","79023","True","True","1","True","0","0","0","True","3120","1320","0","True","0","True","0","0","19954","-1","-1","-1","-1","-1","-1","-1","-1","-1","141670","-1","162552","-1","63337","-1","-1","-1","0","9","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","111"
"True","79023","True","True","1","True","0","0","0","True","3120","1440","-0.00006103516","True","0","True","0","0","19954","-1","-1","-1","-1","-1","-1","-1","-1","-1","141670","-1","162552","-1","63337","-1","-1","-1","0","10","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","112"
"True","79023","True","True","1","True","0","0","0","True","3240","1440","0.00006103516","True","0","True","0","0","19954","-1","-1","-1","-1","-1","-1","-1","-1","-1","141670","-1","162552","-1","63337","-1","-1","-1","0","9","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","113"
"True","79023","True","True","1","True","0","0","0","True","3240","1560","0.00006103516","True","0","True","0","0","19954","-1","-1","-1","-1","-1","-1","-1","-1","-1","141670","-1","162552","-1","63337","-1","-1","-1","0","11","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","114"
"True","79217","True","True","1","True","0","0","0","True","1260","-120","0","True","0","True","0","0","19953","-1","-1","-1","-1","-1","-1","-1","-1","-1","144265","-1","7114","-1","81143","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","115"
"True","79216","True","True","1","True","0","0","0","True","1260","120","0","True","0","True","0","0","19953","-1","-1","-1","-1","-1","-1","-1","-1","-1","144265","-1","7114","-1","81143","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","116"
"True","62716","True","True","1","True","0","0","0","True","2520","3120","0","True","0","True","0","0","19940","-1","-1","-1","-1","-1","-1","-1","-1","-1","144268","-1","167050","-1","50545","-1","-1","-1","0","14","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","117"
"True","81126","True","True","1","True","0","0","0","True","540","0","20","True","0","True","0","0","19953","-1","-1","-1","-1","-1","-1","-1","-1","-1","144265","-1","7114","-1","81143","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","118"
"True","80957","True","True","1","True","0","0","0","True","660","-120","20","True","0","True","0","0","19953","-1","-1","-1","-1","-1","-1","-1","-1","-1","144265","-1","7114","-1","81143","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","119"
"True","80967","True","True","1","True","0","0","0","True","660","240","20.00006","True","0","True","0","0","19953","-1","-1","-1","-1","-1","-1","-1","-1","-1","144265","-1","7114","-1","81143","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","120"
"True","80949","True","True","1","True","0","0","0","True","660","360","20","True","0","True","0","0","19953","-1","-1","-1","-1","-1","-1","-1","-1","-1","144265","-1","-1","-1","81143","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","121"
"True","81089","True","True","1","True","0","0","0","True","780","360","20","True","0","True","0","0","19953","-1","-1","-1","-1","-1","-1","-1","-1","-1","144265","-1","7114","-1","81143","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","122"
